num_elements,mean_rejection_score,max_rejection_score,ece,cace,mece,calibration,error,predicted_error,top1_calibration,top1_error,top1_predicted_error
5038,0.00236004792388981,0.022207305664853516,0.05344609203391626,0.10724627108955706,0.11709999281849451,0.05139132,0.069386154,0.017994838,0.053096423157035666,0.0629217943628424,0.009825371
5659,0.005619216639290348,0.04440162979173218,0.07044567533507536,0.1429165111896475,0.16233680887175103,0.06577829,0.10627971,0.040501416,0.07044577733258894,0.09400954232196501,0.023563765
6161,0.009691574948916941,0.06652772820058961,0.0816597603146586,0.16629893850026328,0.19841995321104153,0.072873645,0.14105406,0.06818042,0.08108383690555304,0.12351890926797598,0.042435072
6606,0.014249536041527391,0.088847897230588,0.08896626450646981,0.1838752697085182,0.22728325300710403,0.07769278,0.17245173,0.09475896,0.08896621428779714,0.15062064789585225,0.061654434
6987,0.01890982404060625,0.1111059284388547,0.09617825272394827,0.2023369737739374,0.25100579087069164,0.08160513,0.1992167,0.117611565,0.09617822654507985,0.17503935880921712,0.07886113
7340,0.023875749288082726,0.13332824480504607,0.10134743786637725,0.21491438550297273,0.2737079518367549,0.083937794,0.22230594,0.13836814,0.10134741631044678,0.19645776566757492,0.09511035
7613,0.02820042848158022,0.1555322772273524,0.10241232988760159,0.21760291380905122,0.2867014908875145,0.08412057,0.23825993,0.15413935,0.10241231321603447,0.21003546565086037,0.10762315
7837,0.032141757533287886,0.17770450247191127,0.10403384714539111,0.22384015058142437,0.2990019343041394,0.0845643,0.25134748,0.16678318,0.10403382839297282,0.22202373357151972,0.117989905
8321,0.04327584735758426,0.3812154952383061,0.11035242838264156,0.24538060469359693,0.3354170762236166,0.08748834,0.28078163,0.19329329,0.11023482307120164,0.25045066698714097,0.14021584
