num_elements,mean_rejection_score,max_rejection_score,ece,cace,mece,calibration,error,predicted_error,top1_calibration,top1_error,top1_predicted_error
3830,0.005413015421844049,0.044345459112016095,0.060011298507062945,0.12015866608414846,0.12490409390889011,0.05689676,0.079153925,0.022257162,0.05938646045875767,0.07127937336814621,0.011892913
4378,0.012972867303512648,0.08876721398715648,0.08208106113057421,0.16620083713216707,0.1798117783392004,0.07418863,0.12726648,0.053077854,0.08208106649131632,0.11306532663316583,0.03098426
4972,0.02481169585881437,0.13327443757885227,0.10689184278225765,0.21644034729313333,0.2408005786057163,0.08998296,0.18517402,0.09519106,0.10689180821168356,0.166331456154465,0.059439648
5688,0.04129214807870363,0.17773333367063016,0.1252749308671294,0.26133776593515556,0.30226686336990816,0.09980576,0.24737681,0.14757106,0.12527489627589655,0.22362869198312235,0.098353796
6477,0.0607054432225122,0.2222057820086199,0.13738594276772176,0.2985783603454463,0.35053880379968205,0.1053887,0.30483273,0.19944403,0.13738591129744476,0.2765169059749884,0.139131
7144,0.0777116879371437,0.2664399842739409,0.14522431752449455,0.3254553392158733,0.3854785778487783,0.10785498,0.3462878,0.23843281,0.1452125092136099,0.31648936170212766,0.17127685
7627,0.09100178310759255,0.31110590132691085,0.146669636645479,0.3362368278737055,0.4030973360174931,0.107988566,0.37192255,0.263934,0.14654762802421617,0.3391897207289891,0.1926421
7919,0.09986976340953847,0.35554764778338543,0.14777135650291784,0.34666791395310703,0.41677169556538857,0.10849941,0.38712862,0.2786292,0.14777133342578175,0.3530748831923223,0.20530355
8321,0.11537190908994341,0.720771267402116,0.147827928706067,0.3507205052205033,0.4291113447847883,0.10718274,0.40612468,0.29894194,0.14748133165971572,0.37110924167768294,0.22362791
